date,time,pressure,pressure_setpoint,mfc1_,mfc2_,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2020-03-17_20-28-05,444.059,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-07,444.092,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-09,444.126,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-11,444.159,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-13,444.192,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-15,444.226,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-17,444.26,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-19,444.292,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-21,444.326,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-23,444.359,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-25,444.392,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-27,444.426,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-29,444.459,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-28-31,444.492,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-33,444.526,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-35,444.559,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-37,444.593,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-39,444.626,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-41,444.659,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-43,444.692,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-28-45,444.726,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-47,444.759,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-49,444.792,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-28-51,444.826,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-53,444.859,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-28-55,444.892,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-57,444.926,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-28-59,444.96,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-01,444.993,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-03,445.026,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-05,445.059,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-07,445.092,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-09,445.126,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-11,445.159,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-13,445.193,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-15,445.226,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-17,445.259,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-19,445.292,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-21,445.326,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-23,445.359,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-29-25,445.393,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-27,445.426,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-29,445.459,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-31,445.492,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-33,445.526,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-35,445.559,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-37,445.593,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-39,445.626,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-41,445.66,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-43,445.692,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-45,445.727,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-47,445.759,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-49,445.792,,,,,60.258,60.0,,,,,,,,cupcts
2020-03-17_20-29-51,445.826,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-53,445.859,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-55,445.892,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-29-57,445.927,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-29-59,445.959,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-01,445.992,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-30-03,446.026,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-05,446.06,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-07,446.093,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-09,446.126,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-11,446.159,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-13,446.193,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-30-15,446.226,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-17,446.26,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-19,446.294,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-21,446.326,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-30-23,446.36,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-25,446.394,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-30-27,446.426,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-29,446.46,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-31,446.493,,,,,60.561,60.0,,,,,,,3589400.0,cupcts
2020-03-17_20-30-33,446.527,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-35,446.56,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-37,446.593,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-39,446.627,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-41,446.66,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-43,446.694,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-45,446.727,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-47,446.76,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-49,446.794,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-30-51,446.827,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-53,446.86,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-55,446.894,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-57,446.927,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-30-59,446.961,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-01,446.993,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-03,447.027,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-05,447.06,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-07,447.093,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-09,447.127,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-11,447.161,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-13,447.193,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-15,447.227,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-17,447.26,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-19,447.293,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-21,447.327,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-23,447.36,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-25,447.394,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-27,447.427,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-31-29,447.46,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-31,447.494,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-33,447.527,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-31-35,447.56,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-37,447.594,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-39,447.627,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-41,447.66,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-31-43,447.694,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-45,447.727,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-31-47,447.76,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-49,447.794,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-51,447.827,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-53,447.86,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-55,447.894,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-31-57,447.927,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-31-59,447.96,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-01,447.993,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-03,448.027,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-05,448.06,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-07,448.093,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-09,448.127,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-11,448.16,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-13,448.194,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-15,448.227,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-17,448.26,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-19,448.294,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-21,448.327,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-23,448.36,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-25,448.394,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-27,448.427,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-29,448.46,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-31,448.493,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-33,448.527,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-35,448.56,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-37,448.594,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-39,448.627,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-41,448.66,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-32-43,448.694,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-32-45,448.728,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-47,448.76,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-49,448.793,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-51,448.828,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-53,448.86,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-55,448.894,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-32-57,448.927,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-32-59,448.961,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-01,448.993,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-03,449.028,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-05,449.061,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-07,449.094,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-09,449.127,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-11,449.16,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-13,449.194,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-15,449.227,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-17,449.26,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-19,449.294,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-21,449.327,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-23,449.36,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-25,449.393,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-27,449.428,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-29,449.46,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-31,449.493,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-33,449.527,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-35,449.56,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-37,449.594,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-33-39,449.627,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-41,449.66,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-43,449.693,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-45,449.727,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-47,449.76,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-49,449.794,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-51,449.827,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-33-53,449.86,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-55,449.893,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-57,449.927,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-33-59,449.961,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-34-01,449.994,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-03,450.027,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-05,450.06,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-34-07,450.093,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-09,450.127,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-11,450.16,,,,,60.057,60.0,,,,,,,,cupcts
2020-03-17_20-34-13,450.194,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-15,450.227,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-17,450.26,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-34-19,450.294,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-34-21,450.328,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-23,450.36,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-25,450.394,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-34-27,450.427,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-29,450.46,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-31,450.494,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-33,450.527,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-34-35,450.56,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-34-37,450.593,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-34-39,450.627,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-41,450.66,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-43,450.694,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-45,450.727,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-47,450.76,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-49,450.793,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-51,450.827,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-53,450.86,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-55,450.894,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-57,450.927,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-34-59,450.961,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-01,450.994,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-03,451.027,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-05,451.061,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-07,451.094,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-09,451.127,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-11,451.162,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-13,451.194,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-15,451.228,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-17,451.262,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-19,451.295,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-21,451.328,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-23,451.361,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-35-25,451.394,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-27,451.428,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-29,451.461,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-31,451.494,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-33,451.528,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-35,451.561,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-37,451.594,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-39,451.628,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-41,451.662,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-43,451.694,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-45,451.728,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-47,451.761,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-49,451.794,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-35-51,451.828,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-53,451.861,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-55,451.895,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-35-57,451.928,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-35-59,451.963,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-01,451.996,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-03,452.029,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-05,452.063,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-07,452.096,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-09,452.129,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-11,452.163,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-36-13,452.196,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-15,452.231,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-17,452.265,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-19,452.297,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-21,452.33,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-23,452.364,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-25,452.397,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-27,452.43,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-29,452.464,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-31,452.497,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-33,452.53,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-35,452.564,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-37,452.597,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-39,452.63,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-41,452.664,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-43,452.697,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-36-45,452.73,,,,,60.46,60.0,,,,,,,4148200.0,cupcts
2020-03-17_20-36-47,452.764,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-49,452.798,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-51,452.83,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-53,452.864,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-55,452.897,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-36-57,452.93,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-36-59,452.964,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-01,452.997,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-37-03,453.03,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-37-05,453.064,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-07,453.097,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-09,453.13,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-11,453.164,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-13,453.197,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-15,453.23,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-17,453.264,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_20-37-19,453.297,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-37-21,453.33,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-23,453.364,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-37-25,453.397,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-27,453.43,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-29,453.464,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-31,453.498,,,,,60.057,60.0,,,,,,,,cupcts
2020-03-17_20-37-33,453.53,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-35,453.564,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-37-37,453.597,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-37-39,453.63,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-41,453.664,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-43,453.697,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-45,453.731,,,,,60.057,60.0,,,,,,,,cupcts
2020-03-17_20-37-47,453.764,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-49,453.797,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-51,453.831,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-53,453.864,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-55,453.897,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-57,453.931,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-37-59,453.965,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-01,453.997,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-03,454.031,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-05,454.064,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-38-07,454.098,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-09,454.131,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-11,454.164,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-13,454.198,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-15,454.231,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-17,454.264,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-19,454.298,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-21,454.331,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-23,454.364,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-25,454.398,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_20-38-27,454.431,,,,,60.057,60.0,,,,,,,,cupcts
2020-03-17_20-38-29,454.464,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-31,454.498,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-33,454.531,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-35,454.565,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-38-37,454.598,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-39,454.631,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-38-41,454.665,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-43,454.698,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-45,454.731,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-47,454.764,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-49,454.798,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-51,454.831,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-38-53,454.864,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-55,454.898,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-57,454.931,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-38-59,454.964,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-01,454.998,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-03,455.031,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-39-05,455.064,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-07,455.098,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_20-39-09,455.131,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-11,455.164,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-13,455.198,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-15,455.231,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-17,455.264,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-19,455.298,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_20-39-21,455.331,,,,,60.561,60.0,,,,,,,,cupcts
